order_id,product_id,add_to_cart_order,reordered
124430,10243,18,0
124430,13176,19,0
124430,24489,20,0
124430,17948,21,0
124430,46802,22,0
124430,26604,23,0
124430,47492,24,0
124430,49175,25,0
124430,34126,26,0
124430,18880,27,0
124430,39984,28,0
124430,49316,29,0
124430,29115,30,0
124430,20925,31,0
124430,39411,32,0
124430,31433,33,0
124430,32665,34,0
124430,16759,35,0
124487,30955,1,0
124487,39276,2,1
124487,4663,3,1
124487,39067,4,1
124487,33846,5,1
124487,9187,6,1
124487,49281,7,0
124487,36838,8,1
124487,12325,9,1
124487,48823,10,1
124487,26629,11,1
124487,29987,12,1
124487,36752,13,0
124487,11233,14,1
124487,48527,15,1
124487,35317,16,0
124487,16644,17,1
124487,28374,18,0
124487,1396,19,0
124489,27797,1,0
124489,46402,2,1
124489,6631,3,0
124489,36126,4,0
124535,24799,1,1
124535,43662,2,1
124535,11448,3,1
124535,24852,4,1
124535,34497,5,1
124535,27966,6,1
124535,17835,7,1
124535,28465,8,1
124535,5031,9,1
124535,6474,10,1
124535,9550,11,1
124535,13979,12,0
124561,26209,1,1
124561,47626,2,1
124561,25138,3,1
124561,21903,4,1
124561,21077,5,1
124561,11520,6,1
124561,16617,7,1
124561,42265,8,1
124561,27848,9,0
124561,42701,10,0
124561,16521,11,0
124597,4605,1,1
124597,18479,2,1
124597,11786,3,0
124597,28277,4,1
124597,30406,5,0
124597,27521,6,0
124597,47156,7,1
124599,40925,1,0
124599,45566,2,0
124599,23603,3,0
124599,25544,4,0
124599,2338,5,0
124599,40484,6,0
124599,3689,7,1
124599,20378,8,1
124599,15625,9,0
124599,36058,10,0
124599,14147,11,0
124599,18699,12,1
124621,24852,1,1
124621,49235,2,1
124621,13409,3,0
124621,47766,4,1
124621,19057,5,1
124621,2450,6,1
124621,28849,7,1
124621,10749,8,0
124621,27344,9,1
124621,20842,10,1
124621,22721,11,0
124621,44359,12,0
124621,43961,13,1
124621,36695,14,1
124621,3843,15,0
124621,19478,16,0
124621,4799,17,0
124621,21903,18,0
124621,18232,19,0
124621,26209,20,0
124621,31717,21,1
124621,28597,22,0
124631,46979,1,1
124631,5388,2,1
124631,45771,3,0
124631,15801,4,0
124634,47766,1,1
124634,13176,2,1
124634,8174,3,1
124634,7948,4,1
124634,19678,5,1
124634,10749,6,1
124634,17948,7,1
124634,40706,8,1
124634,18234,9,1
124634,47325,10,0
124634,14814,11,1
124634,12962,12,1
124634,34969,13,1
124634,21137,14,0
124634,22825,15,0
124634,31727,16,1
124634,42244,17,1
124634,3142,18,0
124634,1468,19,0
124634,11520,20,1
124634,39928,21,0
124634,8216,22,0
124647,3283,1,1
124647,9881,2,1
124647,26684,3,1
124647,11844,4,1
124647,36994,5,1
124647,42193,6,0
124647,42028,7,0
124647,10157,8,0
124647,5517,9,0
124681,39408,1,1
124681,26620,2,1
124704,19828,1,1
124704,42282,2,1
124731,34321,1,1
124731,10957,2,1
124731,9677,3,1
124731,33819,4,1
124731,38890,5,1
124731,18659,6,1
124731,7952,7,1
124731,36691,8,1
124731,2745,9,1
124731,10673,10,1
124731,23909,11,1
124731,41290,12,1
124731,6366,13,1
124731,49176,14,1
124731,48348,15,1
124731,8536,16,1
124731,17993,17,1
124731,16020,18,1
124731,29141,19,1
124731,49496,20,1
124731,18253,21,1
124731,1391,22,1
124731,19863,23,1
124732,18926,1,1
124732,24852,2,1
124732,4957,3,1
124732,40571,4,1
124732,22124,5,1
124732,33787,6,0
124732,22915,7,1
124732,47585,8,1
124732,14447,9,1
124732,23334,10,1
124732,5445,11,1
124732,43619,12,1
124732,204,13,0
124732,16100,14,0
124732,36011,15,0
124732,21137,16,1
124734,44632,1,0
124734,5479,2,0
124734,28985,3,0
124734,31683,4,1
124734,40706,5,0
124759,23020,1,1
124759,17341,2,1
124759,45668,3,1
124759,44954,4,1
124759,18836,5,1
124759,42240,6,1
124759,3098,7,1
124759,18091,8,1
124759,35206,9,0
124759,22069,10,1
124759,24097,11,0
124759,46720,12,1
124798,44632,1,0
124798,36772,2,0
124798,48784,3,0
124798,22035,4,1
124798,30489,5,0
124798,18078,6,1
124798,7412,7,0
124798,25753,8,0
124798,10132,9,0
124798,4957,10,0
124798,33754,11,0
124814,196,1,1
124816,35181,1,0
124816,4137,2,1
124816,19953,3,1
124816,19165,4,1
124816,6758,5,1
124816,17896,6,1
124816,10613,7,1
124816,43772,8,1
124816,44683,9,1
124816,44799,10,1
124816,13768,11,1
124816,23532,12,1
124816,8512,13,1
124816,24920,14,1
124816,8204,15,1
124816,38291,16,1
124816,47145,17,1
124816,13536,18,0
124816,4920,19,1
124816,31954,20,0
124816,27771,21,0
124816,27104,22,1
124816,47941,23,0
124816,47966,24,0
124816,432,25,1
124816,15610,26,0
124820,24852,1,1
124820,47766,2,1
124820,47626,3,1
124820,24211,4,0
124820,260,5,0
124820,25588,6,0
124820,44097,7,0
124820,23341,8,1
124837,24852,1,1
124837,35921,2,1
124837,37063,3,1
124837,8590,4,1
124837,287,5,1
124837,17668,6,1
124837,44142,7,1
124837,38782,8,1
124837,22000,9,0
124837,35077,10,0
124837,35378,11,0
124837,45951,12,0
124837,16953,13,0
124837,39408,14,1
124837,23322,15,1
124837,9339,16,0
124840,24852,1,1
124840,47766,2,1
124840,21903,3,1
124840,1511,4,1
124840,38312,5,1
124840,30563,6,0
124840,24799,7,1
124840,38777,8,1
124840,39877,9,1
124840,37646,10,0
124840,4920,11,1
124840,46807,12,1
124840,20995,13,1
124840,2295,14,1
124840,21162,15,1
124840,45309,16,1
124840,30391,17,1
124840,27596,18,1
124840,13292,19,1
124840,16168,20,0
124860,32689,1,0
124860,17313,2,0
124862,24838,1,1
124862,13176,2,1
124862,27966,3,1
124862,39046,4,1
124862,29801,5,1
124862,311,6,1
124862,42677,7,0
124862,48370,8,1
124914,34126,1,1
124983,7041,1,1
124983,14651,2,1
124983,19678,3,1
124983,46979,4,1
124995,18465,1,1
124995,47209,2,0
124995,27521,3,0
124995,11182,4,1
124995,44359,5,0
124995,45007,6,0
124995,19048,7,0
124995,20082,8,1
124995,41757,9,0
124995,11777,10,0
124995,26604,11,0
125044,7503,1,0
125044,45167,2,1
125096,24852,1,1
125096,24427,2,0
125096,33316,3,0
125096,26665,4,1
125096,38996,5,0
125096,44368,6,0
125096,8955,7,0
125096,43205,8,1
125096,47459,9,1
125096,26321,10,0
125096,24097,11,0
125096,24890,12,0
125096,8670,13,0
125096,41178,14,0
125096,11678,15,0
125096,23249,16,0
125096,31066,17,0
125096,15316,18,0
125099,15359,1,0
125099,42736,2,0
125099,8518,3,0
125104,49605,1,0
125104,47141,2,0
125105,5258,1,1
125105,11759,2,1
125105,21573,3,1
125105,14477,4,1
125105,20995,5,1
125105,12341,6,0
125117,2452,1,1
125117,24826,2,1
125117,35227,3,1
125117,19051,4,1
125117,546,5,0
125117,29553,6,1
125117,39491,7,0
125117,2729,8,0
125117,34871,9,0
125200,18023,1,1
125200,24135,2,0
125235,17224,1,1
125235,16908,2,1
125235,38827,3,1
125235,6069,4,1
125235,11777,5,1
125235,45007,6,1
125235,6046,7,1
125235,8518,8,1
125235,44910,9,1
125235,6532,10,1
125235,9839,11,0
125235,21903,12,1
125235,37912,13,0
125287,25762,1,1
125287,21938,2,1
125287,40910,3,0
125287,12258,4,1
125287,7175,5,0
125287,5450,6,1
125287,6489,7,1
125287,8200,8,0
125287,47144,9,0
125287,26201,10,0
125287,7484,11,0
125287,33636,12,1
125299,16399,1,0
125299,19057,2,1
125299,22825,3,0
125299,43122,4,1
125299,6774,5,1
125299,19548,6,1
125299,2078,7,1
125299,13176,8,1
125299,48682,9,0
125299,21137,10,0
125299,27966,11,0
125299,36389,12,0
125302,27966,1,1
125302,47209,2,0
125302,13176,3,0
125302,45007,4,1
125302,22475,5,1
125302,9034,6,1
125302,24415,7,0
125302,26714,8,1
125323,4020,1,0
125339,21910,1,1
125339,1890,2,0
125339,13176,3,0
125339,42356,4,0
125339,21137,5,0
125339,40063,6,0
125339,18811,7,1
125360,46677,1,1
125360,8048,2,1
125360,21903,3,1
125360,3798,4,0
125360,24135,5,0
125365,5077,1,1
125365,23341,2,1
125365,8424,3,1
125365,26505,4,1
125365,16893,5,1
125365,19145,6,1
125365,16797,7,1
125365,7156,8,1
125365,29970,9,0
125365,12564,10,0
125398,37524,1,1
125398,43394,2,1
125398,26315,3,1
125398,1117,4,1
125398,4945,5,1
125435,24852,1,1
125435,47144,2,1
125435,30489,3,1
125435,41960,4,0
125435,42356,5,1
125435,46206,6,1
125435,4920,7,0
125435,45066,8,1
125435,5212,9,1
125435,12157,10,0
125435,47734,11,1
125435,2088,12,0
125435,42585,13,1
125449,46979,1,0
125449,39796,2,0
125449,40338,3,1
125449,47981,4,0
125449,41178,5,0
125449,19389,6,0
125449,33614,7,0
125449,29545,8,1
125449,21783,9,0
125449,12703,10,0
125449,31717,11,0
125449,26209,12,0
125449,10193,13,0
125449,10945,14,0
125449,10492,15,0
125449,3836,16,0
125449,43319,17,0
125449,35600,18,0
125449,21131,19,0
125454,18852,1,0
125454,19505,2,0
125454,22989,3,1
125454,44085,4,1
125454,46797,5,0
125454,37875,6,1
125454,40354,7,0
125454,17008,8,0
125454,39574,9,0
125454,47785,10,0
125454,46572,11,1
125454,29910,12,0
125454,38589,13,0
125454,43283,14,0
125454,20919,15,0
125454,19015,16,0
125454,4235,17,0
125454,27288,18,1
125454,8498,19,0
125454,17148,20,0
125454,35702,21,0
125454,14147,22,1
125454,37030,23,0
125454,32676,24,0
125454,31055,25,0
125454,16419,26,0
125454,20561,27,0
125476,30597,1,1
125489,22035,1,1
125489,21890,2,1
125489,32360,3,1
125489,15399,4,1
125489,13646,5,1
125489,45535,6,1
125489,12576,7,1
125489,24852,8,1
125489,16589,9,1
125489,28597,10,0
125527,1835,1,1
125527,1234,2,1
125527,49044,3,1
125527,2371,4,1
125527,21702,5,1
125527,39380,6,1
125527,37849,7,1
125527,9515,8,1
125527,44560,9,1
125527,26587,10,1
125527,24142,11,1
125527,17576,12,1
125527,18301,13,1
125527,5233,14,1
125527,21610,15,1
125527,24398,16,1
125527,12323,17,1
125527,39545,18,1
125527,31087,19,1
125527,29136,20,1
125527,46584,21,1
125527,16254,22,1
125527,39891,23,1
125527,19019,24,1
125527,5818,25,1
125527,39953,26,1
125527,41220,27,1
125527,274,28,1
125590,32538,1,1
125590,8013,2,0
125590,40939,3,0
125636,16307,1,0
125636,14462,2,1
125636,13176,3,1
125636,43352,4,0
125636,7156,5,1
125636,27845,6,1
125636,28842,7,1
125636,27344,8,1
125636,18625,9,1
125636,5450,10,1
125636,47626,11,1
125636,21083,12,1
125636,23734,13,1
125636,15290,14,1
125636,35263,15,0
125636,43673,16,0
125636,27695,17,1
125636,311,18,1
125636,5959,19,1
125636,20345,20,1
125636,44616,21,1
125636,4462,22,1
125636,40706,23,1
125636,5746,24,1
125636,21137,25,1
125636,34190,26,1
125636,46984,27,1
125636,44632,28,1
125636,21462,29,1
125636,23594,30,1
125636,48682,31,0
125636,39013,32,1
125636,42699,33,1
125636,22825,34,0
125636,23,35,0
125636,35833,36,0
125636,18564,37,1
125636,27521,38,0
125636,46979,39,0
125636,39409,40,1
125636,35989,41,0
125678,3376,1,1
125678,47209,2,1
125678,27156,3,1
125678,13176,4,1
125678,33037,5,1
125678,25043,6,0
125678,23537,7,1
125678,38067,8,0
125678,45066,9,1
125678,6008,10,0
125678,39275,11,1
125678,1215,12,1
125678,9839,13,1
125678,38453,14,1
125678,6187,15,1
125678,18465,16,1
125678,42244,17,0
125678,21903,18,1
125678,9092,19,0
125678,34551,20,0
125678,40310,21,1
125678,21791,22,0
125678,21137,23,1
125697,6631,1,1
125697,19660,2,0
125697,41909,3,1
125697,2452,4,1
125697,17789,5,1
125697,48957,6,1
125697,13535,7,0
125714,38768,1,1
125714,14159,2,0
125714,34343,3,0
125725,43867,1,0
125725,14734,2,1
125725,3389,3,1
125725,30320,4,1
125725,277,5,1
125725,38371,6,0
125725,39464,7,0
125725,41808,8,1
125742,7388,1,1
125742,5876,2,0
125742,48130,3,0
125742,42633,4,1
125742,39877,5,0
125742,43713,6,0
125742,19660,7,1
125742,2361,8,0
125742,20383,9,0
125742,10644,10,0
125763,29163,1,1
125763,38925,2,0
125763,44910,3,0
125763,162,4,0
125763,49401,5,0
125763,42344,6,0
125765,19895,1,1
125765,44389,2,1
125765,13870,3,1
125765,27966,4,1
125765,20632,5,1
125765,22035,6,1
125765,20118,7,1
125765,781,8,1
125765,35038,9,0
125765,36724,10,0
125765,42445,11,0
125858,36994,1,0
125858,6656,2,0
125858,23430,3,0
125858,30630,4,0
125858,25438,5,0
125858,38159,6,0
125858,19370,7,1
125858,1337,8,1
125858,7922,9,1
125858,43122,10,1
125860,14945,1,1
125860,24852,2,1
125860,29034,3,1
125860,43565,4,0
125860,41886,5,1
125860,49676,6,0
125860,644,7,0
125860,38618,8,0
125865,42768,1,1
125865,40706,2,1
125865,47766,3,1
125865,21560,4,0
125865,18594,5,0
125865,41149,6,0
125865,18027,7,1
125865,8654,8,0
125865,44449,9,0
125865,4799,10,0
125875,46777,1,0
125875,13984,2,0
125875,46667,3,1
125875,48171,4,0
125875,24838,5,1
125875,17872,6,1
125875,27695,7,1
125875,21137,8,1
125889,48442,1,1
125889,21634,2,0
125889,29156,3,1
125889,49273,4,0
125889,5699,5,0
125889,17360,6,0
125889,39468,7,0
125889,38795,8,0
125889,45923,9,0
125939,36011,1,1
125939,28204,2,1
125939,33787,3,1
125939,43352,4,1
125939,4920,5,1
125939,8467,6,1
125939,47610,7,1
125939,28038,8,1
125939,20904,9,1
125939,3599,10,1
125939,36481,11,1
125939,40427,12,1
125939,24850,13,1
125939,23375,14,1
125939,14633,15,1
125939,42342,16,1
125939,6508,17,1
125939,44786,18,1
125939,11068,19,1
125939,13269,20,1
125939,1846,21,0
125939,48881,22,0
125957,33720,1,0
126023,17706,1,1
126023,45034,2,1
126023,22935,3,1
126023,24964,4,1
126023,41117,5,1
126023,43988,6,1
126023,33214,7,1
126023,45007,8,1
126023,14511,9,1
126023,35921,10,1
126023,6844,11,0
126023,43957,12,0
126023,26301,13,0
126023,14477,14,0
126023,17206,15,1
126034,4828,1,1
126034,44270,2,1
126034,28466,3,1
126034,5077,4,1
126034,26094,5,1
126034,16953,6,1
126034,40198,7,1
126034,5385,8,1
126034,37049,9,1
126034,25341,10,1
126034,2702,11,1
126034,21351,12,1
126034,33894,13,1
126034,39758,14,1
126034,46260,15,1
126034,35341,16,0
126034,9458,17,1
126034,45633,18,0
126034,24685,19,1
126034,27966,20,1
126034,39275,21,0
126072,30591,1,1
126072,17720,2,1
126072,35886,3,0
126072,43352,4,0
126077,20409,1,1
126077,12324,2,0
126077,46393,3,0
126077,44366,4,0
126080,46056,1,0
126080,45190,2,1
126080,1398,3,0
126093,24184,1,0
126093,2295,2,0
126093,26300,3,0
126093,34126,4,0
126093,16759,5,0
126093,43480,6,0
126093,45070,7,0
126093,47626,8,1
126104,16254,1,1
126104,6568,2,1
126104,16589,3,1
126104,13870,4,1
126104,27751,5,1
126104,2228,6,1
126104,25753,7,0
126104,19508,8,0
126104,19154,9,0
126121,23288,1,0
126121,32734,2,0
126121,49517,3,0
126121,21330,4,0
126121,34640,5,0
126121,28012,6,0
126121,19025,7,0
126121,22957,8,0
126121,35378,9,0
126121,5782,10,0
126121,36107,11,0
126154,11090,1,1
126156,40898,1,0
126156,23354,2,0
126156,42318,3,0
126156,9534,4,0
126156,4210,5,1
126156,13885,6,0
126282,14578,1,0
126282,1896,2,1
126282,26344,3,1
126282,18564,4,1
126282,30391,5,1
126282,44359,6,1
126282,36714,7,1
126282,26790,8,1
126282,47521,9,1
126282,11130,10,1
126282,39676,11,1
126282,43504,12,1
126282,1194,13,1
126282,12456,14,1
126282,14462,15,1
126282,25588,16,1
126282,47788,17,1
126282,49608,18,0
126282,41665,19,1
126282,32771,20,0
126282,5450,21,1
126282,35363,22,0
126282,20995,23,1
126282,10199,24,1
126282,19057,25,1
126282,24852,26,1
126282,32981,27,0
126289,27307,1,1
126289,12099,2,1
126289,5024,3,1
126289,10644,4,0
126289,20431,5,0
126289,781,6,1
126289,16185,7,0
126289,22142,8,1
126289,8670,9,1
126289,27104,10,0
126289,48679,11,1
126289,16262,12,0
126300,22035,1,1
126300,21903,2,1
126300,24852,3,1
126300,20995,4,1
126300,43295,5,0
126300,35951,6,1
126300,46979,7,1
126300,30489,8,1
126300,1787,9,1
126300,47492,10,1
126300,31634,11,1
126300,21137,12,1
126300,18027,13,1
126300,27966,14,1
126300,5134,15,1
126300,34243,16,0
126300,11520,17,0
126300,42356,18,1
126300,10246,19,1
126300,30391,20,1
126419,28066,1,1
126419,21137,2,0
126419,45066,3,0
126419,35233,4,0
126419,36127,5,0
126476,41808,1,1
126476,39108,2,1
126476,22598,3,0
126476,23219,4,1
126476,13494,5,1
126476,41702,6,1
126476,40345,7,1
126476,11983,8,1
126476,23296,9,1
126480,13438,1,0
126480,38440,2,0
126480,25810,3,0
126480,30700,4,0
126480,1262,5,0
126480,38392,6,0
126501,25266,1,0
126501,40501,2,1
126501,25890,3,0
126501,20197,4,1
126501,24852,5,1
126501,29648,6,0
126501,32324,7,0
126501,48183,8,1
126501,37766,9,0
126501,12341,10,0
126501,36159,11,0
126501,27062,12,0
126508,16757,1,1
126508,38548,2,1
126508,17033,3,1
126508,25890,4,0
126512,13176,1,1
126512,47209,2,1
126512,41860,3,1
126512,19677,4,1
126512,42265,5,1
126512,22307,6,1
126512,2964,7,0
126512,141,8,0
126512,3988,9,1
126555,48739,1,1
126555,10333,2,1
126555,6631,3,0
126555,32047,4,0
126555,47728,5,0
126555,4210,6,0
126555,3776,7,1
126555,6915,8,0
126605,4920,1,1
126605,40032,2,1
126605,12614,3,1
126605,35078,4,1
126605,34526,5,1
126605,12206,6,0
126605,38622,7,0
126605,21614,8,0
126687,14870,1,0
126687,34243,2,1
126687,17794,3,1
126687,48130,4,1
126687,47630,5,1
126687,41950,6,1
126687,10749,7,1
126687,23288,8,1
126687,19057,9,1
126687,21903,10,1
126687,30391,11,1
126687,5876,12,1
126687,34423,13,1
126687,8414,14,1
126687,45007,15,1
126687,40199,16,1
126687,8518,17,1
126687,12456,18,1
126687,18465,19,1
126687,4168,20,1
126687,24964,21,1
126687,21137,22,1
126687,39928,23,1
126687,22825,24,1
126687,13076,25,1
126687,1947,26,1
126687,5965,27,1
126687,40910,28,1
126687,33825,29,1
126687,49260,30,1
126687,20640,31,1
126745,19354,1,1
126745,27966,2,1
126745,27344,3,1
126745,42680,4,1
126745,8277,5,1
126745,39040,6,1
126745,41842,7,1
126745,9339,8,1
126745,21903,9,1
126745,43961,10,1
126745,28058,11,1
126745,17706,12,1
126745,24841,13,1
126745,22971,14,1
126745,27521,15,1
126745,13740,16,1
126745,15028,17,1
126745,37417,18,1
126745,40198,19,1
126745,17758,20,1
126745,34126,21,1
126745,29447,22,1
126745,12872,23,1
126745,12144,24,1
126745,17149,25,1
126745,27829,26,0
126745,19376,27,0
126745,11945,28,0
126745,45356,29,0
126745,34339,30,0
126745,39966,31,1
126748,29418,1,0
126748,19087,2,0
126748,13127,3,0
126748,29801,4,0
126757,21903,1,1
126757,13780,2,0
126757,45,3,0
126757,42736,4,1
126757,25256,5,0
126779,21267,1,1
126779,28427,2,1
126779,26324,3,0
126779,8012,4,1
126779,26096,5,0
126779,43352,6,0
126779,30489,7,1
126779,27344,8,1
126789,9387,1,1
126789,16615,2,1
126789,15424,3,1
126789,39991,4,0
126789,30287,5,1
126789,43329,6,1
126789,1217,7,0
126789,22882,8,1
126789,35406,9,1
126789,39563,10,1
126789,28215,11,1
126789,46410,12,1
126789,23915,13,1
126789,7255,14,1
126789,34094,15,1
126789,25469,16,1
126789,11258,17,1
126789,18636,18,1
126789,42987,19,1
126789,39132,20,1
126789,1817,21,1
126789,10448,22,0
126789,25001,23,0
126789,1940,24,1
126789,31536,25,0
126789,7243,26,1
126793,37646,1,0
126793,21137,2,1
126793,37067,3,0
126793,42356,4,0
126793,27845,5,1
126793,24838,6,1
126793,26032,7,0
126793,46979,8,1
126793,47672,9,1
126793,48679,10,0
126793,42380,11,0
126793,41290,12,1
126793,41805,13,1
126793,44703,14,0
126797,26475,1,1
126797,21872,2,1
126797,2537,3,0
126797,28436,4,0
126805,27966,1,1
126805,20943,2,1
126805,13176,3,1
126813,27845,1,1
126813,24852,2,1
126813,42768,3,0
126813,19906,4,1
126813,12980,5,1
126813,26209,6,1
126813,260,7,0
126813,21137,8,0
126814,16759,1,1
126814,49383,2,0
126814,31553,3,1
126814,10652,4,0
126814,16249,5,0
126814,12951,6,0
126817,37524,1,1
126817,18234,2,1
126824,13176,1,1
126824,34660,2,1
126824,28535,3,1
126824,48110,4,1
126824,2091,5,1
126824,25133,6,1
126824,18362,7,1
126824,41198,8,1
126824,46616,9,1
126824,4472,10,1
126824,11520,11,1
126824,10121,12,1
126824,49683,13,1
126824,21872,14,1
126824,11777,15,1
126824,47209,16,1
126824,19068,17,1
126824,29669,18,1
126824,8424,19,1
126824,42280,20,1
126824,26738,21,0
126824,45866,22,1
126824,24841,23,1
126824,25280,24,1
126856,22825,1,1
126856,47521,2,0
126856,29432,3,0
126856,11140,4,1
126865,28473,1,1
126865,46787,2,1
126865,41722,3,0
126865,49355,4,1
126865,14280,5,0
126865,44234,6,0
126868,28765,1,0
126969,41665,1,1
126969,19366,2,1
126969,20574,3,1
126969,16617,4,1
126969,1244,5,0
126969,44987,6,0
126969,40604,7,1
126969,27104,8,0
126969,46667,9,0
126969,32895,10,0
126969,10831,11,0
126969,19048,12,0
126969,20995,13,0
126969,5991,14,0
126969,25466,15,0
126969,21295,16,0
127046,30267,1,0
127046,5618,2,0
127046,43631,3,0
127046,39066,4,0
127046,39054,5,0
127046,31981,6,1
127046,23630,7,0
127046,28597,8,0
127062,12919,1,0
127062,41222,2,1
127062,35536,3,1
127062,33754,4,1
127062,33682,5,1
127062,33787,6,1
127062,18523,7,1
127062,20876,8,1
127062,4957,9,1
127086,19660,1,1
127119,10509,1,0
127119,25588,2,0
127119,40939,3,0
127119,48762,4,1
127122,24838,1,1
127122,21910,2,1
127122,33198,3,1
127122,36865,4,1
127122,8490,5,1
127122,13263,6,1
127122,8309,7,1
127122,5973,8,1
127122,32303,9,1
127122,3481,10,0
127122,46075,11,0
127122,8197,12,1
127122,311,13,1
127122,38557,14,0
127122,29942,15,0
127122,34079,16,0
127122,48109,17,0
127122,49520,18,1
127122,25824,19,1
127122,12290,20,1
127122,19104,21,1
127122,15995,22,0
127122,25093,23,0
127122,34262,24,0
127157,8064,1,1
127157,43504,2,1
127157,22451,3,1
127157,12144,4,1
127157,7533,5,0
127157,36170,6,1
127157,44359,7,1
127157,39275,8,1
127157,8006,9,0
127157,42633,10,0
127157,23744,11,0
127170,28999,1,0
127170,21616,2,0
127170,4799,3,0
127170,12638,4,0
127170,9127,5,1
127170,6046,6,0
127170,35078,7,0
127170,21938,8,1
127170,4605,9,1
127170,34969,10,1
127170,23734,11,1
127170,23594,12,0
127260,25133,1,1
127260,3819,2,1
127260,1463,3,1
127260,5785,4,1
127277,30379,1,0
127277,42240,2,0
127277,28913,3,1
127277,45130,4,0
127277,37119,5,0
127277,28634,6,1
127277,23785,7,0
127277,40604,8,0
127277,20738,9,0
127277,46041,10,0
127277,18987,11,1
127277,27360,12,1
127277,20378,13,1
127277,9893,14,0
127277,45541,15,1
127277,25132,16,0
127277,18498,17,1
127336,40545,1,0
127336,17948,2,0
127336,24489,3,1
127336,19048,4,1
127336,38772,5,0
127336,49131,6,1
127336,44014,7,1
127336,24852,8,1
127336,1409,9,0
127336,8710,10,0
127336,37141,11,0
127336,12658,12,1
127336,6274,13,0
127336,30729,14,1
127343,45948,1,1
127343,19057,2,1
127343,29447,3,1
127343,48086,4,1
127343,47766,5,1
127343,27104,6,1
127343,17284,7,1
127343,10246,8,1
127343,9339,9,1
127343,9839,10,1
127343,9955,11,1
127343,41177,12,1
127343,13984,13,1
127343,9523,14,1
127343,27390,15,1
127343,22328,16,1
127343,21137,17,0
127343,41340,18,0
127343,16911,19,0
127343,617,20,1
127343,28745,21,1
127349,48637,1,1
127349,27655,2,1
127349,13363,3,1
127349,42840,4,1
127349,47209,5,1
127349,33736,6,1
127349,28934,7,1
127349,20114,8,1
127349,27156,9,1
127349,17461,10,1
127349,8518,11,1
127349,31717,12,1
127349,21903,13,1
127349,42585,14,0
127349,8859,15,0
127349,24531,16,0
127352,4920,1,1
127352,40545,2,0
127352,21872,3,1
127352,45646,4,1
127352,8382,5,1
127352,6631,6,0
127352,4163,7,0
127352,41238,8,0
127364,21195,1,0
127374,5514,1,1
127374,39275,2,1
127374,24489,3,1
127374,21137,4,1
127374,47712,5,0
127374,26165,6,0
127374,15613,7,1
127374,17216,8,1
127374,25263,9,0
127374,13870,10,0
127402,24852,1,1
127402,47280,2,1
127402,30169,3,0
127402,25285,4,0
127402,26062,5,0
127402,41165,6,0
127402,6348,7,0
127402,21903,8,1
127402,4605,9,0
127402,40777,10,0
127402,36012,11,0
127402,24964,12,0
127402,9270,13,0
127413,24186,1,1
127413,43295,2,1
127413,43961,3,1
127413,9076,4,1
127413,3957,5,1
127413,38164,6,1
127413,3599,7,1
127413,32465,8,1
127413,8087,9,1
127413,25931,10,1
127413,20114,11,1
127413,35535,12,1
127413,34358,13,1
127413,9387,14,1
127413,16349,15,1
127413,46325,16,0
127413,47766,17,0
127413,2242,18,0
127413,49113,19,0
127413,24759,20,0
127413,19934,21,0
127413,19436,22,1
127413,20580,23,0
127417,39146,1,1
127417,28842,2,1
127417,20995,3,1
127417,27521,4,1
127417,38293,5,1
127417,13563,6,1
127417,47759,7,1
127417,41960,8,1
127417,16759,9,1
127417,20114,10,1
127417,30391,11,0
127417,21403,12,0
127417,5025,13,1
127417,8518,14,1
127417,31553,15,0
127417,44449,16,0
127417,37646,17,0
127417,26790,18,0
127417,890,19,1
127417,4605,20,1
127417,12357,21,1
127427,47601,1,1
127427,11136,2,1
127427,47626,3,1
127427,26604,4,1
127427,11512,5,1
127427,45603,6,1
127427,21137,7,1
127427,13176,8,1
127427,1940,9,1
127427,45066,10,1
127427,12756,11,0
127427,21116,12,0
127427,32433,13,0
127427,8193,14,0
127427,18531,15,0
127427,9020,16,0
127427,25890,17,0
127427,1376,18,0
127427,4410,19,1
127427,48007,20,0
127427,21417,21,1
127452,17316,1,1
127452,28745,2,1
127452,20597,3,1
127452,48283,4,1
127452,32225,5,1
127452,13176,6,1
127452,4487,7,0
127452,19057,8,0
127452,19003,9,0
127452,21137,10,0
127452,3464,11,0
127452,17183,12,0
127452,11512,13,0
127457,44632,1,0
127457,21709,2,0
127457,35221,3,0
127457,14385,4,1
127457,42781,5,1
127457,2054,6,0
127457,16683,7,1
127457,32343,8,1
127457,37766,9,1
127470,42342,1,1
127504,4149,1,1
127504,13378,2,1
127504,44371,3,1
127522,18418,1,1
127522,13249,2,1
127522,47672,3,1
127522,22750,4,0
127522,32784,5,0
127522,33776,6,0
127522,37174,7,0
127522,33495,8,0
127526,35045,1,0
127526,14647,2,1
127526,20520,3,0
127526,35855,4,0
127526,32782,5,0
127526,8309,6,1
127526,24799,7,1
127526,8230,8,1
127526,4793,9,1
127526,9361,10,1
127526,28465,11,1
127526,17766,12,1
127526,28842,13,0
127526,42450,14,1
127526,6111,15,0
127526,34358,16,0
127526,35349,17,1
127526,24082,18,0
127526,258,19,0
127526,17468,20,0
127526,20589,21,0
127526,45788,22,0
127526,19125,23,1
127526,48577,24,1
127526,47766,25,0
127526,2180,26,1
127526,33855,27,0
127526,34584,28,0
127526,24680,29,0
127526,15740,30,0
127526,11984,31,0
127526,8615,32,0
